ChemicalName,Data,Measurement,Date
Oxygen,0.0,mg/l,1992-07-30
Oxygen,0.0,mg/l,1992-07-30
Oxygen,0.0,mg/l,1992-07-30
Oxygen,0.0,mg/l,1992-07-30
Oxygen,0.0,mg/l,1992-07-30
Oxygen,0.0,mg/l,1992-07-30
Oxygen,0.0,mg/l,1992-07-30
Oxygen,8.9,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,8.9,mg/l,1992-08-27
Oxygen,8.9,mg/l,1992-08-27
Oxygen,8.9,mg/l,1992-08-27
Oxygen,8.8,mg/l,1992-08-27
Oxygen,8.8,mg/l,1992-08-27
Oxygen,8.6,mg/l,1992-08-27
Oxygen,6.6,mg/l,1992-08-27
Oxygen,2.0,mg/l,1992-08-27
Oxygen,0.3,mg/l,1992-08-27
Oxygen,0.1,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,8.7,mg/l,1990-02-20
Oxygen,8.3,mg/l,1990-02-20
Oxygen,7.8,mg/l,1990-02-20
Oxygen,7.6,mg/l,1990-02-20
Oxygen,7.5,mg/l,1990-02-20
Oxygen,7.4,mg/l,1990-02-20
Oxygen,10.8,mg/l,1990-05-21
Oxygen,10.8,mg/l,1990-05-21
Oxygen,10.7,mg/l,1990-05-21
Oxygen,10.7,mg/l,1990-05-21
Oxygen,10.6,mg/l,1990-05-21
Oxygen,10.4,mg/l,1990-05-21
Oxygen,10.1,mg/l,1990-05-21
Oxygen,10.0,mg/l,1990-05-21
Oxygen,9.9,mg/l,1990-05-21
Oxygen,9.3,mg/l,1990-05-21
Oxygen,8.6,mg/l,1990-05-21
Oxygen,8.1,mg/l,1990-05-21
Oxygen,7.8,mg/l,1990-05-21
Oxygen,7.0,mg/l,1990-05-21
Oxygen,5.8,mg/l,1990-05-21
Oxygen,5.4,mg/l,1990-05-21
Oxygen,4.9,mg/l,1990-05-21
Oxygen,10.8,mg/l,1990-05-21
Oxygen,5.4,mg/l,1990-05-21
Oxygen,9.0,mg/l,1990-07-09
Oxygen,9.0,mg/l,1990-07-09
Oxygen,8.9,mg/l,1990-07-09
Oxygen,8.5,mg/l,1990-07-09
Oxygen,8.3,mg/l,1990-07-09
Oxygen,7.7,mg/l,1990-07-09
Oxygen,7.1,mg/l,1990-07-09
Oxygen,7.6,mg/l,1990-07-09
Oxygen,6.3,mg/l,1990-07-09
Oxygen,5.3,mg/l,1990-07-09
Oxygen,5.3,mg/l,1990-07-09
Oxygen,5.0,mg/l,1990-07-09
Oxygen,4.4,mg/l,1990-07-09
Oxygen,3.4,mg/l,1990-07-09
Oxygen,2.9,mg/l,1990-07-09
Oxygen,2.4,mg/l,1990-07-09
Oxygen,1.0,mg/l,1990-07-09
Oxygen,0.0,mg/l,1990-07-09
Oxygen,0.0,mg/l,1990-07-09
Oxygen,0.0,mg/l,1990-07-09
Oxygen,0.0,mg/l,1990-07-09
Oxygen,0.0,mg/l,1990-07-09
Oxygen,0.0,mg/l,1990-07-09
Oxygen,3.4,mg/l,1990-08-08
Oxygen,3.3,mg/l,1990-08-08
Oxygen,2.4,mg/l,1990-08-08
Oxygen,2.3,mg/l,1990-08-08
Oxygen,1.6,mg/l,1990-08-08
Oxygen,0.0,mg/l,1990-08-08
Oxygen,0.0,mg/l,1990-08-08
Oxygen,0.0,mg/l,1990-08-08
Oxygen,0.0,mg/l,1990-08-08
Oxygen,0.0,mg/l,1990-08-08
Oxygen,0.0,mg/l,1990-08-08
Oxygen,0.0,mg/l,1990-08-08
Oxygen,10.2,mg/l,1990-10-31
Oxygen,10.2,mg/l,1990-10-31
Oxygen,10.2,mg/l,1990-10-31
Oxygen,10.1,mg/l,1990-10-31
Oxygen,10.1,mg/l,1990-10-31
Oxygen,10.0,mg/l,1990-10-31
Oxygen,10.0,mg/l,1990-10-31
Oxygen,10.0,mg/l,1990-10-31
Oxygen,9.9,mg/l,1990-10-31
Oxygen,9.9,mg/l,1990-10-31
Oxygen,9.8,mg/l,1990-10-31
Oxygen,9.5,mg/l,1990-10-31
Oxygen,9.4,mg/l,1990-10-31
Oxygen,9.1,mg/l,1990-10-31
Oxygen,8.5,mg/l,1990-10-31
Oxygen,7.8,mg/l,1990-10-31
Oxygen,7.2,mg/l,1990-10-31
Oxygen,3.0,mg/l,1990-10-31
Oxygen,0.0,mg/l,1990-10-31
Oxygen,0.0,mg/l,1990-10-31
Oxygen,0.0,mg/l,1990-10-31
Oxygen,0.0,mg/l,1990-10-31
Oxygen,0.0,mg/l,1990-10-31
Oxygen,0.0,mg/l,1990-10-31
Oxygen,9.3,mg/l,1991-02-12
Oxygen,9.3,mg/l,1991-02-12
Oxygen,9.0,mg/l,1991-02-12
Oxygen,8.9,mg/l,1991-02-12
Oxygen,8.7,mg/l,1991-02-12
Oxygen,8.6,mg/l,1991-02-12
Oxygen,8.6,mg/l,1991-02-12
Oxygen,8.6,mg/l,1991-02-12
Oxygen,8.6,mg/l,1991-02-12
Oxygen,8.6,mg/l,1991-02-12
Oxygen,8.6,mg/l,1991-02-12
Oxygen,8.6,mg/l,1991-02-12
Oxygen,8.5,mg/l,1991-02-12
Oxygen,8.5,mg/l,1991-02-12
Oxygen,8.5,mg/l,1991-02-12
Oxygen,8.4,mg/l,1991-02-12
Oxygen,8.4,mg/l,1991-02-12
Oxygen,8.4,mg/l,1991-02-12
Oxygen,8.4,mg/l,1991-02-12
Oxygen,8.2,mg/l,1991-02-12
Oxygen,8.0,mg/l,1991-02-12
Oxygen,7.7,mg/l,1991-02-12
Oxygen,10.2,mg/l,1991-04-17
Oxygen,2.3,mg/l,1991-04-17
Oxygen,10.2,mg/l,1991-04-17
Oxygen,10.2,mg/l,1991-04-17
Oxygen,10.2,mg/l,1991-04-17
Oxygen,10.1,mg/l,1991-04-17
Oxygen,10.1,mg/l,1991-04-17
Oxygen,10.1,mg/l,1991-04-17
Oxygen,10.0,mg/l,1991-04-17
Oxygen,9.8,mg/l,1991-04-17
Oxygen,9.8,mg/l,1991-04-17
Oxygen,9.5,mg/l,1991-04-17
Oxygen,9.3,mg/l,1991-04-17
Oxygen,8.8,mg/l,1991-04-17
Oxygen,8.7,mg/l,1991-04-17
Oxygen,8.4,mg/l,1991-04-17
Oxygen,8.3,mg/l,1991-04-17
Oxygen,4.6,mg/l,1991-04-17
Oxygen,4.1,mg/l,1991-04-17
Oxygen,3.8,mg/l,1991-04-17
Oxygen,3.5,mg/l,1991-04-17
Oxygen,3.1,mg/l,1991-04-17
Oxygen,3.1,mg/l,1991-04-17
Oxygen,2.5,mg/l,1991-04-17
Oxygen,2.2,mg/l,1991-04-17
Oxygen,0.1,mg/l,1991-06-26
Oxygen,9.2,mg/l,1991-06-26
Oxygen,9.2,mg/l,1991-06-26
Oxygen,9.2,mg/l,1991-06-26
Oxygen,9.3,mg/l,1991-06-26
Oxygen,8.9,mg/l,1991-06-26
Oxygen,7.6,mg/l,1991-06-26
Oxygen,8.5,mg/l,1991-06-26
Oxygen,8.4,mg/l,1991-06-26
Oxygen,8.0,mg/l,1991-06-26
Oxygen,7.3,mg/l,1991-06-26
Oxygen,6.6,mg/l,1991-06-26
Oxygen,5.4,mg/l,1991-06-26
Oxygen,5.2,mg/l,1991-06-26
Oxygen,4.6,mg/l,1991-06-26
Oxygen,4.2,mg/l,1991-06-26
Oxygen,2.7,mg/l,1991-06-26
Oxygen,1.5,mg/l,1991-06-26
Oxygen,1.2,mg/l,1991-06-26
Oxygen,0.5,mg/l,1991-06-26
Oxygen,0.1,mg/l,1991-06-26
Oxygen,0.1,mg/l,1991-06-26
Oxygen,0.0,mg/l,1991-06-26
Oxygen,0.0,mg/l,1991-06-26
Oxygen,0.0,mg/l,1991-06-26
Oxygen,8.4,mg/l,1991-07-17
Oxygen,1.0,mg/l,1991-07-17
Oxygen,8.4,mg/l,1991-07-17
Oxygen,8.4,mg/l,1991-07-17
Oxygen,8.4,mg/l,1991-07-17
Oxygen,8.2,mg/l,1991-07-17
Oxygen,7.7,mg/l,1991-07-17
Oxygen,5.5,mg/l,1991-07-17
Oxygen,7.7,mg/l,1991-07-17
Oxygen,7.4,mg/l,1991-07-17
Oxygen,6.5,mg/l,1991-07-17
Oxygen,5.7,mg/l,1991-07-17
Oxygen,5.4,mg/l,1991-07-17
Oxygen,5.0,mg/l,1991-07-17
Oxygen,4.6,mg/l,1991-07-17
Oxygen,4.0,mg/l,1991-07-17
Oxygen,2.2,mg/l,1991-07-17
Oxygen,1.2,mg/l,1991-07-17
Oxygen,1.0,mg/l,1991-07-17
Oxygen,1.0,mg/l,1991-07-17
Oxygen,1.0,mg/l,1991-07-17
Oxygen,1.0,mg/l,1991-07-17
Oxygen,1.0,mg/l,1991-07-17
Oxygen,1.0,mg/l,1991-07-17
Oxygen,1.0,mg/l,1991-07-17
Oxygen,1.0,mg/l,1991-07-17
Oxygen,9.3,mg/l,1991-08-29
Oxygen,1.6,mg/l,1991-08-29
Oxygen,9.3,mg/l,1991-08-29
Oxygen,9.3,mg/l,1991-08-29
Oxygen,9.4,mg/l,1991-08-29
Oxygen,9.8,mg/l,1991-08-29
Oxygen,9.3,mg/l,1991-08-29
Oxygen,8.2,mg/l,1991-08-29
Oxygen,5.3,mg/l,1991-08-29
Oxygen,5.2,mg/l,1991-08-29
Oxygen,4.1,mg/l,1991-08-29
Oxygen,3.3,mg/l,1991-08-29
Oxygen,3.2,mg/l,1991-08-29
Oxygen,3.4,mg/l,1991-08-29
Oxygen,3.2,mg/l,1991-08-29
Oxygen,2.9,mg/l,1991-08-29
Oxygen,1.9,mg/l,1991-08-29
Oxygen,1.7,mg/l,1991-08-29
Oxygen,1.7,mg/l,1991-08-29
Oxygen,1.7,mg/l,1991-08-29
Oxygen,1.6,mg/l,1991-08-29
Oxygen,1.6,mg/l,1991-08-29
Oxygen,1.6,mg/l,1991-08-29
Oxygen,1.6,mg/l,1991-08-29
Oxygen,1.6,mg/l,1991-08-29
Oxygen,1.6,mg/l,1991-08-29
Oxygen,11.9,mg/l,1992-02-05
Oxygen,8.7,mg/l,1992-02-05
Oxygen,7.3,mg/l,1992-02-05
Oxygen,7.4,mg/l,1992-02-05
Oxygen,7.4,mg/l,1992-02-05
Oxygen,7.3,mg/l,1992-02-05
Oxygen,7.5,mg/l,1992-02-05
Oxygen,7.3,mg/l,1992-02-05
Oxygen,7.5,mg/l,1992-02-05
Oxygen,7.4,mg/l,1992-02-05
Oxygen,7.3,mg/l,1992-02-05
Oxygen,7.1,mg/l,1992-02-05
Oxygen,6.8,mg/l,1992-02-05
Oxygen,6.5,mg/l,1992-02-05
Oxygen,6.0,mg/l,1992-02-05
Oxygen,5.5,mg/l,1992-02-05
Oxygen,4.8,mg/l,1992-02-05
Oxygen,4.8,mg/l,1992-02-05
Oxygen,3.9,mg/l,1992-02-05
Oxygen,3.2,mg/l,1992-02-05
Oxygen,2.5,mg/l,1992-02-05
Oxygen,2.5,mg/l,1992-02-05
Oxygen,2.5,mg/l,1992-02-05
Oxygen,1.8,mg/l,1992-02-05
Oxygen,7.0,mg/l,1992-04-29
Oxygen,2.9,mg/l,1992-04-29
Oxygen,10.3,mg/l,1992-04-29
Oxygen,10.3,mg/l,1992-04-29
Oxygen,10.4,mg/l,1992-04-29
Oxygen,10.3,mg/l,1992-04-29
Oxygen,10.0,mg/l,1992-04-29
Oxygen,9.7,mg/l,1992-04-29
Oxygen,9.4,mg/l,1992-04-29
Oxygen,6.5,mg/l,1992-04-29
Oxygen,4.5,mg/l,1992-04-29
Oxygen,4.2,mg/l,1992-04-29
Oxygen,4.0,mg/l,1992-04-29
Oxygen,3.9,mg/l,1992-04-29
Oxygen,3.8,mg/l,1992-04-29
Oxygen,3.8,mg/l,1992-04-29
Oxygen,3.7,mg/l,1992-04-29
Oxygen,3.6,mg/l,1992-04-29
Oxygen,3.4,mg/l,1992-04-29
Oxygen,3.2,mg/l,1992-04-29
Oxygen,2.9,mg/l,1992-04-29
Oxygen,2.9,mg/l,1992-04-29
Oxygen,2.9,mg/l,1992-04-29
Oxygen,3.1,mg/l,1992-04-29
Oxygen,8.9,mg/l,1992-06-11
Oxygen,2.9,mg/l,1992-06-11
Oxygen,8.9,mg/l,1992-06-11
Oxygen,8.9,mg/l,1992-06-11
Oxygen,9.1,mg/l,1992-06-11
Oxygen,8.9,mg/l,1992-06-11
Oxygen,8.2,mg/l,1992-06-11
Oxygen,6.4,mg/l,1992-06-11
Oxygen,5.1,mg/l,1992-06-11
Oxygen,3.5,mg/l,1992-06-11
Oxygen,2.9,mg/l,1992-06-11
Oxygen,2.8,mg/l,1992-06-11
Oxygen,2.9,mg/l,1992-06-11
Oxygen,2.9,mg/l,1992-06-11
Oxygen,2.9,mg/l,1992-06-11
Oxygen,3.0,mg/l,1992-06-11
Oxygen,3.0,mg/l,1992-06-11
Oxygen,3.0,mg/l,1992-06-11
Oxygen,3.0,mg/l,1992-06-11
Oxygen,3.0,mg/l,1992-06-11
Oxygen,3.0,mg/l,1992-06-11
Oxygen,3.0,mg/l,1992-06-11
Oxygen,3.0,mg/l,1992-06-11
Oxygen,3.0,mg/l,1992-06-11
Oxygen,3.0,mg/l,1992-06-11
Oxygen,2.9,mg/l,1992-06-11
Oxygen,8.8,mg/l,1992-07-30
Oxygen,0.0,mg/l,1992-07-30
Oxygen,8.8,mg/l,1992-07-30
Oxygen,8.8,mg/l,1992-07-30
Oxygen,8.8,mg/l,1992-07-30
Oxygen,8.8,mg/l,1992-07-30
Oxygen,8.7,mg/l,1992-07-30
Oxygen,4.6,mg/l,1992-07-30
Oxygen,1.4,mg/l,1992-07-30
Oxygen,0.5,mg/l,1992-07-30
Oxygen,0.2,mg/l,1992-07-30
Oxygen,0.1,mg/l,1992-07-30
Oxygen,0.0,mg/l,1992-07-30
Oxygen,0.0,mg/l,1992-07-30
Oxygen,0.0,mg/l,1992-07-30
Oxygen,0.0,mg/l,1992-07-30
Oxygen,0.0,mg/l,1992-07-30
Oxygen,0.0,mg/l,1992-07-30
Oxygen,0.0,mg/l,1992-07-30
Oxygen,0.0,mg/l,1992-07-30
Oxygen,0.0,mg/l,1992-07-30
Oxygen,0.0,mg/l,1992-07-30
Oxygen,0.0,mg/l,1992-07-30
Oxygen,8.9,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,8.9,mg/l,1992-08-27
Oxygen,8.9,mg/l,1992-08-27
Oxygen,8.9,mg/l,1992-08-27
Oxygen,8.9,mg/l,1992-08-27
Oxygen,8.9,mg/l,1992-08-27
Oxygen,9.0,mg/l,1992-08-27
Oxygen,1.2,mg/l,1992-08-27
Oxygen,0.7,mg/l,1992-08-27
Oxygen,0.1,mg/l,1992-08-27
Oxygen,0.1,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.0,mg/l,1992-08-27
Oxygen,0.8,mg/l,1993-10-06
Oxygen,0.8,mg/l,1993-10-06
Oxygen,3.3,mg/l,1993-09-09
Oxygen,0.0,mg/l,1993-10-06
o-Xylene,,,2003-06-11
"p,p'-DDD",1.4,ug/kg,1991-08-12
"p,p'-DDD",,,2001-02-13
"p,p'-DDD",,,2001-02-13
"p,p'-DDD",,,2001-02-13
"p,p'-DDD",,,2001-02-13
"p,p'-DDD",,,2001-02-13
"p,p'-DDD",,,2001-02-13
"p,p'-DDD",,,2001-03-01
"p,p'-DDD",0.31,ng/g,2008-08-12
"p,p'-DDD",0.31,ng/g,2008-08-12
"p,p'-DDE",,,2000-10-03
"p,p'-DDE",,,2001-01-24
"p,p'-DDE",,,2001-04-10
"p,p'-DDE",,,2001-05-08
"p,p'-DDE",,,2001-08-28
"p,p'-DDE",,,2000-10-03
"p,p'-DDE",,,2001-01-23
"p,p'-DDE",,,2001-04-10
"p,p'-DDE",,,2001-05-08
"p,p'-DDE",,,2001-08-28
"p,p'-DDE",,,2000-10-04
"p,p'-DDE",,,2001-01-23
"p,p'-DDE",,,2001-04-11
"p,p'-DDE",,,2001-05-09
"p,p'-DDE",,,2001-08-29
"p,p'-DDE",,,1996-06-27
"p,p'-DDE",,,1996-07-25
"p,p'-DDE",,,1996-09-24
"p,p'-DDE",2.2,ug/kg,1991-08-12
"p,p'-DDE",,,2003-06-11
"p,p'-DDE",4,ug/kg,2001-02-13
"p,p'-DDE",4,ug/kg,2001-02-13
"p,p'-DDE",,,2001-02-13
"p,p'-DDE",,,2001-02-13
"p,p'-DDE",2,ug/kg,2001-02-13
"p,p'-DDE",,,2001-02-13
"p,p'-DDE",7,ug/kg,2001-03-01
"p,p'-DDE",1.27,ng/g,2008-08-12
"p,p'-DDE",1.27,ng/g,2008-08-12
"p,p'-DDT",0.2,ug/kg,1991-08-12
"p,p'-DDT",,,2001-02-13
"p,p'-DDT",,,2001-02-13
"p,p'-DDT",,,2001-02-13
"p,p'-DDT",,,2001-02-13
"p,p'-DDT",,,2001-02-13
"p,p'-DDT",,,2001-02-13
"p,p'-DDT",,,2001-03-01
"p,p'-DDT",,,2008-08-12
"p,p'-DDT",,,2008-08-12
Parathion,,,2000-10-03
Parathion,,,2001-01-24
Parathion,,,2001-04-10
Parathion,,,2001-05-08
Parathion,,,2001-08-28
Parathion,,,2000-10-03
Parathion,,,2001-01-23
Parathion,,,2001-04-10
Parathion,,,2001-05-08
Parathion,,,2001-08-28
Parathion,,,2000-10-04
Parathion,,,2001-01-23
Parathion,,,2001-04-11
Parathion,,,2001-05-09
Parathion,,,2001-08-29
Parathion,,,1996-06-27
Parathion,,,1996-07-25
Parathion,,,1996-09-24
Parathion,,,2003-06-11
p-Bromofluorobenzene,95.5,%,2003-06-11
p-Chloro-m-cresol,,,2005-06-22
p-Chloro-m-cresol,,,2005-06-22
p-Chloro-m-cresol,,,2005-06-22
p-Chloro-m-cresol,,,2005-06-21
p-Chloro-m-cresol,,,2005-06-22
p-Chloro-m-cresol,,,2005-06-21
p-Chloro-m-cresol,,,2004-08-12
p-Chloro-m-cresol,,,2001-02-13
p-Chloro-m-cresol,,,2001-02-13
p-Chloro-m-cresol,,,2001-02-13
p-Chloro-m-cresol,,,2001-02-13
p-Chloro-m-cresol,,,2001-02-13
p-Chloro-m-cresol,,,2001-02-13
p-Chloro-m-cresol,,,2004-08-12
p-Chloro-m-cresol,,,2004-08-12
p-Chloro-m-cresol,,,2004-08-12
p-Chloro-m-cresol,,,2005-06-21
p-Chloro-m-cresol,,,2005-06-21
p-Chloro-m-cresol,,,2004-08-12
p-Chloro-m-cresol,,,2004-08-11
p-Chloro-m-cresol,,,2004-08-12
p-Chloro-m-cresol,,,2004-08-12
p-Chloro-m-cresol,,,2004-08-12
p-Chloro-m-cresol,,,2004-08-12
p-Chloro-m-cresol,,,2004-08-12
p-Chloro-m-cresol,,,2004-08-12
p-Chloro-m-cresol,,,2004-08-12
p-Chloro-m-cresol,,,2004-08-12
p-Chloro-m-cresol,,,2005-06-21
p-Chloro-m-cresol,,,2005-06-22
p-Chloro-m-cresol,,,2004-08-12
p-Chloro-m-cresol,,,2004-08-11
p-Chloro-m-cresol,,,2004-08-11
p-Chloro-m-cresol,,,2004-08-11
p-Chloro-m-cresol,,,2004-08-10
p-Chloro-m-cresol,,,2004-08-11
p-Chloro-m-cresol,,,2004-08-11
p-Chloro-m-cresol,,,2004-08-10
p-Chloro-m-cresol,,,2004-08-11
p-Chloro-m-cresol,,,2004-08-11
p-Chloro-m-cresol,,,2004-08-11
p-Chloro-m-cresol,,,2001-03-01
p-Chloro-m-cresol,,,2004-08-11
p-Chloro-m-cresol,,,2004-08-10
p-Chlorophenyl phenyl ether,,,2005-06-22
p-Chlorophenyl phenyl ether,,,2005-06-22
p-Chlorophenyl phenyl ether,,,2005-06-22
p-Chlorophenyl phenyl ether,,,2005-06-21
p-Chlorophenyl phenyl ether,,,2005-06-22
p-Chlorophenyl phenyl ether,,,2005-06-21
p-Chlorophenyl phenyl ether,,,2004-08-12
p-Chlorophenyl phenyl ether,,,2001-02-13
p-Chlorophenyl phenyl ether,,,2001-02-13
p-Chlorophenyl phenyl ether,,,2001-02-13
p-Chlorophenyl phenyl ether,,,2001-02-13
p-Chlorophenyl phenyl ether,,,2001-02-13
p-Chlorophenyl phenyl ether,,,2001-02-13
p-Chlorophenyl phenyl ether,,,2004-08-12
p-Chlorophenyl phenyl ether,,,2004-08-12
p-Chlorophenyl phenyl ether,,,2004-08-12
p-Chlorophenyl phenyl ether,,,2005-06-21
p-Chlorophenyl phenyl ether,,,2005-06-21
p-Chlorophenyl phenyl ether,,,2004-08-12
p-Chlorophenyl phenyl ether,,,2004-08-11
p-Chlorophenyl phenyl ether,,,2004-08-12
p-Chlorophenyl phenyl ether,,,2004-08-12
p-Chlorophenyl phenyl ether,,,2004-08-12
p-Chlorophenyl phenyl ether,,,2004-08-12
p-Chlorophenyl phenyl ether,,,2004-08-12
p-Chlorophenyl phenyl ether,,,2004-08-12
p-Chlorophenyl phenyl ether,,,2004-08-12
p-Chlorophenyl phenyl ether,,,2004-08-12
p-Chlorophenyl phenyl ether,,,2005-06-21
p-Chlorophenyl phenyl ether,,,2005-06-22
p-Chlorophenyl phenyl ether,,,2004-08-12
p-Chlorophenyl phenyl ether,,,2004-08-11
p-Chlorophenyl phenyl ether,,,2004-08-11
p-Chlorophenyl phenyl ether,,,2004-08-11
p-Chlorophenyl phenyl ether,,,2004-08-10
p-Chlorophenyl phenyl ether,,,2004-08-11
p-Chlorophenyl phenyl ether,,,2004-08-11
p-Chlorophenyl phenyl ether,,,2004-08-10
p-Chlorophenyl phenyl ether,,,2004-08-11
p-Chlorophenyl phenyl ether,,,2004-08-11
p-Chlorophenyl phenyl ether,,,2004-08-11
p-Chlorophenyl phenyl ether,,,2001-03-01
p-Chlorophenyl phenyl ether,,,2004-08-11
p-Chlorophenyl phenyl ether,,,2004-08-10
p-Chlorotoluene,,,2003-06-11
p-Cresol,,,2005-06-22
p-Cresol,,,2005-06-22
p-Cresol,270,ug/kg,2005-06-22
p-Cresol,,,2005-06-21
p-Cresol,,,2005-06-22
p-Cresol,210,ug/kg,2005-06-21
p-Cresol,,,2004-08-12
p-Cresol,1100,ug/kg,2001-02-13
p-Cresol,2300,ug/kg,2001-02-13
p-Cresol,440,ug/kg,2001-02-13
p-Cresol,,,2001-02-13
p-Cresol,500,ug/kg,2001-02-13
p-Cresol,300,ug/kg,2001-02-13
p-Cresol,610,ug/kg,2004-08-12
p-Cresol,,,2004-08-12
p-Cresol,490,ug/kg,2004-08-12
p-Cresol,570,ug/kg,2005-06-21
p-Cresol,250,ug/kg,2005-06-21
p-Cresol,47,ug/kg,2004-08-12
p-Cresol,,,2004-08-11
p-Cresol,,,2004-08-12
p-Cresol,,,2004-08-12
p-Cresol,130,ug/kg,2004-08-12
p-Cresol,1000,ug/kg,2004-08-12
p-Cresol,790,ug/kg,2004-08-12
p-Cresol,160,ug/kg,2004-08-12
p-Cresol,510,ug/kg,2004-08-12
p-Cresol,240,ug/kg,2004-08-12
p-Cresol,320,ug/kg,2005-06-21
p-Cresol,1300,ug/kg,2005-06-22
p-Cresol,,,2004-08-12
p-Cresol,,,2004-08-11
p-Cresol,,,2004-08-11
p-Cresol,,,2004-08-11
p-Cresol,1300,ug/kg,2004-08-10
p-Cresol,,,2004-08-11
p-Cresol,92,ug/kg,2004-08-11
p-Cresol,,,2004-08-10
p-Cresol,,,2004-08-11
p-Cresol,,,2004-08-11
p-Cresol,,,2004-08-11
p-Cresol,5700,ug/kg,2001-03-01
p-Cresol,,,2004-08-11
p-Cresol,,,2004-08-10
p-Cymene,,,2003-06-11
p-Dichlorobenzene,,,2003-06-11
p-Dichlorobenzene,,,2005-06-22
p-Dichlorobenzene,,,2005-06-22
p-Dichlorobenzene,,,2005-06-22
p-Dichlorobenzene,,,2005-06-21
p-Dichlorobenzene,,,2005-06-22
p-Dichlorobenzene,,,2005-06-21
p-Dichlorobenzene,,,2004-08-12
p-Dichlorobenzene,,,2001-02-13
p-Dichlorobenzene,,,2001-02-13
p-Dichlorobenzene,,,2001-02-13
p-Dichlorobenzene,,,2001-02-13
p-Dichlorobenzene,,,2001-02-13
p-Dichlorobenzene,,,2001-02-13
p-Dichlorobenzene,,,2004-08-12
p-Dichlorobenzene,,,2004-08-12
p-Dichlorobenzene,,,2004-08-12
p-Dichlorobenzene,3,ug/kg,2005-06-21
p-Dichlorobenzene,5,ug/kg,2005-06-21
p-Dichlorobenzene,,,2004-08-12
p-Dichlorobenzene,,,2004-08-11
p-Dichlorobenzene,,,2004-08-12
p-Dichlorobenzene,,,2004-08-12
p-Dichlorobenzene,,,2004-08-12
p-Dichlorobenzene,,,2004-08-12
p-Dichlorobenzene,,,2004-08-12
p-Dichlorobenzene,,,2004-08-12
p-Dichlorobenzene,,,2004-08-12
p-Dichlorobenzene,,,2004-08-12
p-Dichlorobenzene,,,2005-06-21
p-Dichlorobenzene,,,2005-06-22
p-Dichlorobenzene,,,2004-08-12
p-Dichlorobenzene,,,2004-08-11
p-Dichlorobenzene,,,2004-08-11
p-Dichlorobenzene,,,2004-08-11
p-Dichlorobenzene,,,2004-08-10
p-Dichlorobenzene,,,2004-08-11
p-Dichlorobenzene,,,2004-08-11
p-Dichlorobenzene,,,2004-08-10
p-Dichlorobenzene,,,2004-08-11
p-Dichlorobenzene,,,2004-08-11
p-Dichlorobenzene,,,2004-08-11
p-Dichlorobenzene,,,2001-03-01
p-Dichlorobenzene,,,2004-08-11
p-Dichlorobenzene,,,2004-08-10
Pebulate,,,2000-10-03
Pebulate,,,2001-01-24
Pebulate,,,2001-04-10
Pebulate,,,2001-05-08
Pebulate,,,2001-08-28
Pebulate,,,2000-10-03
Pebulate,,,2001-01-23
Pebulate,,,2001-04-10
Pebulate,,,2001-05-08
Pebulate,,,2001-08-28
Pebulate,,,2000-10-04
Pebulate,,,2001-01-23
Pebulate,,,2001-04-11
Pebulate,,,2001-05-09
Pebulate,,,2001-08-29
Pebulate,,,1996-06-27
Pebulate,,,1996-07-25
Pebulate,,,1996-09-24
Pebulate,,,2003-06-11
Pendimethalin,,,2000-10-03
Pendimethalin,,,2001-01-24
Pendimethalin,,,2001-04-10
Pendimethalin,,,2001-05-08
Pendimethalin,,,2001-08-28
Pendimethalin,,,2000-10-03
Pendimethalin,,,2001-01-23
Pendimethalin,,,2001-04-10
Pendimethalin,,,2001-05-08
Pendimethalin,,,2001-08-28
Pendimethalin,,,2000-10-04
Pendimethalin,,,2001-01-23
Pendimethalin,,,2001-04-11
Pendimethalin,,,2001-05-09
Pendimethalin,,,2001-08-29
Pendimethalin,,,1996-06-27
Pendimethalin,,,1996-07-25
Pendimethalin,,,1996-09-24
Pendimethalin,,,2003-06-11
Pentachloroanisole,,,2005-06-22
Pentachloroanisole,,,2005-06-22
Pentachloroanisole,,,2005-06-22
Pentachloroanisole,,,2005-06-21
